"Subject_ID" "Activity" "Measurement" "Average"
"346" 1 "Standing" "angle(tBodyAccMean,gravity)" -0.000222340747169812
"347" 1 "Standing" "angle(tBodyGyroJerkMean,gravityMean)" -0.0279229321962264
"348" 1 "Standing" "angle(tBodyGyroMean,gravityMean)" -0.0337938382037736
"349" 1 "Standing" "angle(X,gravityMean)" -0.743407887924528
"350" 1 "Standing" "angle(Y,gravityMean)" 0.270175032830189
"351" 1 "Standing" "angle(Z,gravityMean)" 0.0122528503773585
"352" 1 "Standing" "fBodyAcc-mean()-X" -0.995249932641509
"353" 1 "Standing" "fBodyAcc-mean()-Y" -0.977070847735849
"354" 1 "Standing" "fBodyAcc-mean()-Z" -0.985297098679245
"355" 1 "Standing" "fBodyAcc-meanFreq()-X" 0.0865153619088679
"356" 1 "Standing" "fBodyAcc-meanFreq()-Y" 0.117478948718868
"357" 1 "Standing" "fBodyAcc-meanFreq()-Z" 0.244858585792453
"358" 1 "Standing" "fBodyAcc-std()-X" -0.99602834509434
"359" 1 "Standing" "fBodyAcc-std()-Y" -0.972293102075472
"360" 1 "Standing" "fBodyAcc-std()-Z" -0.977937259622642
"361" 1 "Standing" "fBodyAccJerk-mean()-X" -0.994630797358491
"362" 1 "Standing" "fBodyAccJerk-mean()-Y" -0.985418704528302
"363" 1 "Standing" "fBodyAccJerk-mean()-Z" -0.990752166037736
"364" 1 "Standing" "fBodyAccJerk-meanFreq()-X" 0.314182940150943
"365" 1 "Standing" "fBodyAccJerk-meanFreq()-Y" 0.0391618954943396
"366" 1 "Standing" "fBodyAccJerk-meanFreq()-Z" 0.138581478749057
"367" 1 "Standing" "fBodyAccJerk-std()-X" -0.995073759245283
"368" 1 "Standing" "fBodyAccJerk-std()-Y" -0.987018226792453
"369" 1 "Standing" "fBodyAccJerk-std()-Z" -0.992349818113208
"370" 1 "Standing" "fBodyAccMag-mean()" -0.985356361132075
"371" 1 "Standing" "fBodyAccMag-meanFreq()" 0.284555290773585
"372" 1 "Standing" "fBodyAccMag-std()" -0.982313804716981
"373" 1 "Standing" "fBodyBodyAccJerkMag-mean()" -0.99254247754717
"374" 1 "Standing" "fBodyBodyAccJerkMag-meanFreq()" 0.422220102264151
"375" 1 "Standing" "fBodyBodyAccJerkMag-std()" -0.992536003396226
"376" 1 "Standing" "fBodyBodyGyroJerkMag-mean()" -0.994815376981132
"377" 1 "Standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.334498734301887
"378" 1 "Standing" "fBodyBodyGyroJerkMag-std()" -0.994671123207547
"379" 1 "Standing" "fBodyBodyGyroMag-mean()" -0.984617623396226
"380" 1 "Standing" "fBodyBodyGyroMag-meanFreq()" -0.0286057725328302
"381" 1 "Standing" "fBodyBodyGyroMag-std()" -0.978466072075472
"382" 1 "Standing" "fBodyGyro-mean()-X" -0.986386786037736
"383" 1 "Standing" "fBodyGyro-mean()-Y" -0.988984455849057
"384" 1 "Standing" "fBodyGyro-mean()-Z" -0.980773122830189
"385" 1 "Standing" "fBodyGyro-meanFreq()-X" -0.120293020603774
"386" 1 "Standing" "fBodyGyro-meanFreq()-Y" -0.0447191978169811
"387" 1 "Standing" "fBodyGyro-meanFreq()-Z" 0.100607635139623
"388" 1 "Standing" "fBodyGyro-std()-X" -0.987497128679245
"389" 1 "Standing" "fBodyGyro-std()-Y" -0.987107727735849
"390" 1 "Standing" "fBodyGyro-std()-Z" -0.98234533
"391" 1 "Standing" "tBodyAcc-mean()-X" 0.278917629056604
"392" 1 "Standing" "tBodyAcc-mean()-Y" -0.0161375901037736
"393" 1 "Standing" "tBodyAcc-mean()-Z" -0.110601817735849
"394" 1 "Standing" "tBodyAcc-std()-X" -0.995759901509434
"395" 1 "Standing" "tBodyAcc-std()-Y" -0.973190056415094
"396" 1 "Standing" "tBodyAcc-std()-Z" -0.979775876981132
"397" 1 "Standing" "tBodyAccJerk-mean()-X" 0.0753766542264151
"398" 1 "Standing" "tBodyAccJerk-mean()-Y" 0.00797573092830189
"399" 1 "Standing" "tBodyAccJerk-mean()-Z" -0.00368524954709434
"400" 1 "Standing" "tBodyAccJerk-std()-X" -0.994604542264151
"401" 1 "Standing" "tBodyAccJerk-std()-Y" -0.98564873245283
"402" 1 "Standing" "tBodyAccJerk-std()-Z" -0.992251177358491
"403" 1 "Standing" "tBodyAccJerkMag-mean()" -0.992367790566038
"404" 1 "Standing" "tBodyAccJerkMag-std()" -0.993096209433962
"405" 1 "Standing" "tBodyAccMag-mean()" -0.984278207358491
"406" 1 "Standing" "tBodyAccMag-std()" -0.981942928867925
"407" 1 "Standing" "tBodyGyro-mean()-X" -0.0239877347979245
"408" 1 "Standing" "tBodyGyro-mean()-Y" -0.0593972209811321
"409" 1 "Standing" "tBodyGyro-mean()-Z" 0.074800751
"410" 1 "Standing" "tBodyGyro-std()-X" -0.987191946603774
"411" 1 "Standing" "tBodyGyro-std()-Y" -0.98773444
"412" 1 "Standing" "tBodyGyro-std()-Z" -0.980645626981132
"413" 1 "Standing" "tBodyGyroJerk-mean()-X" -0.0996092129056604
"414" 1 "Standing" "tBodyGyroJerk-mean()-Y" -0.0440627877924528
"415" 1 "Standing" "tBodyGyroJerk-mean()-Z" -0.0489505466716981
"416" 1 "Standing" "tBodyGyroJerk-std()-X" -0.992945106981132
"417" 1 "Standing" "tBodyGyroJerk-std()-Y" -0.995137917358491
"418" 1 "Standing" "tBodyGyroJerk-std()-Z" -0.992108467169811
"419" 1 "Standing" "tBodyGyroJerkMag-mean()" -0.994966790566038
"420" 1 "Standing" "tBodyGyroJerkMag-std()" -0.994733238679245
"421" 1 "Standing" "tBodyGyroMag-mean()" -0.976493792830189
"422" 1 "Standing" "tBodyGyroMag-std()" -0.978690028679245
"423" 1 "Standing" "tGravityAcc-mean()-X" 0.942952000377358
"424" 1 "Standing" "tGravityAcc-mean()-Y" -0.272983832264151
"425" 1 "Standing" "tGravityAcc-mean()-Z" 0.0134905823226415
"426" 1 "Standing" "tGravityAcc-std()-X" -0.99376298509434
"427" 1 "Standing" "tGravityAcc-std()-Y" -0.981225957924528
"428" 1 "Standing" "tGravityAcc-std()-Z" -0.976324063584906
"429" 1 "Standing" "tGravityAccMag-mean()" -0.984278207358491
"430" 1 "Standing" "tGravityAccMag-std()" -0.981942928867925
"431" 1 "Laying" "angle(tBodyAccJerkMean),gravityMean)" 0.00306040735
"432" 1 "Laying" "angle(tBodyAccMean,gravity)" 0.0213659655642
"433" 1 "Laying" "angle(tBodyGyroJerkMean,gravityMean)" 0.08443716468
"434" 1 "Laying" "angle(tBodyGyroMean,gravityMean)" -0.001666984698
"435" 1 "Laying" "angle(X,gravityMean)" 0.4267062264
"436" 1 "Laying" "angle(Y,gravityMean)" -0.52034381798
"437" 1 "Laying" "angle(Z,gravityMean)" -0.35241310896
"438" 1 "Laying" "fBodyAcc-mean()-X" -0.9390990524
"439" 1 "Laying" "fBodyAcc-mean()-Y" -0.86706520518
"440" 1 "Laying" "fBodyAcc-mean()-Z" -0.8826668762
"441" 1 "Laying" "fBodyAcc-meanFreq()-X" -0.158792670508
"442" 1 "Laying" "fBodyAcc-meanFreq()-Y" 0.097534841586
"443" 1 "Laying" "fBodyAcc-meanFreq()-Z" 0.08943765522
"444" 1 "Laying" "fBodyAcc-std()-X" -0.9244374346
"445" 1 "Laying" "fBodyAcc-std()-Y" -0.8336255561
"446" 1 "Laying" "fBodyAcc-std()-Z" -0.81289155944
"447" 1 "Laying" "fBodyAccJerk-mean()-X" -0.9570738838
"448" 1 "Laying" "fBodyAccJerk-mean()-Y" -0.9224626098
"449" 1 "Laying" "fBodyAccJerk-mean()-Z" -0.9480609042
"450" 1 "Laying" "fBodyAccJerk-meanFreq()-X" 0.132419092398
"451" 1 "Laying" "fBodyAccJerk-meanFreq()-Y" 0.024513618956
"452" 1 "Laying" "fBodyAccJerk-meanFreq()-Z" 0.02438794528
"453" 1 "Laying" "fBodyAccJerk-std()-X" -0.9641607086
"454" 1 "Laying" "fBodyAccJerk-std()-Y" -0.9322178704
"455" 1 "Laying" "fBodyAccJerk-std()-Z" -0.9605869872
"456" 1 "Laying" "fBodyAccMag-mean()" -0.8617676481
"457" 1 "Laying" "fBodyAccMag-meanFreq()" 0.08640856294
"458" 1 "Laying" "fBodyAccMag-std()" -0.7983009404
"459" 1 "Laying" "fBodyBodyAccJerkMag-mean()" -0.9333003608
"460" 1 "Laying" "fBodyBodyAccJerkMag-meanFreq()" 0.26639115416
"461" 1 "Laying" "fBodyBodyAccJerkMag-std()" -0.9218039756
"462" 1 "Laying" "fBodyBodyGyroJerkMag-mean()" -0.9423669466
"463" 1 "Laying" "fBodyBodyGyroJerkMag-meanFreq()" 0.17648590708
"464" 1 "Laying" "fBodyBodyGyroJerkMag-std()" -0.9326606676
"465" 1 "Laying" "fBodyBodyGyroMag-mean()" -0.8621901854
"466" 1 "Laying" "fBodyBodyGyroMag-meanFreq()" -0.1397750127
"467" 1 "Laying" "fBodyBodyGyroMag-std()" -0.82431943968
"468" 1 "Laying" "fBodyGyro-mean()-X" -0.850249174586
"469" 1 "Laying" "fBodyGyro-mean()-Y" -0.9521914948
"470" 1 "Laying" "fBodyGyro-mean()-Z" -0.909302721
"471" 1 "Laying" "fBodyGyro-meanFreq()-X" -0.003546795856
"472" 1 "Laying" "fBodyGyro-meanFreq()-Y" -0.091529130882
"473" 1 "Laying" "fBodyGyro-meanFreq()-Z" 0.01045812566
"474" 1 "Laying" "fBodyGyro-std()-X" -0.8822964508
"475" 1 "Laying" "fBodyGyro-std()-Y" -0.9512320494
"476" 1 "Laying" "fBodyGyro-std()-Z" -0.9165825082
"477" 1 "Laying" "tBodyAcc-mean()-X" 0.22159824394
"478" 1 "Laying" "tBodyAcc-mean()-Y" -0.0405139534294
"479" 1 "Laying" "tBodyAcc-mean()-Z" -0.11320355358
"480" 1 "Laying" "tBodyAcc-std()-X" -0.9280564692
"481" 1 "Laying" "tBodyAcc-std()-Y" -0.83682740562
"482" 1 "Laying" "tBodyAcc-std()-Z" -0.826061401628
"483" 1 "Laying" "tBodyAccJerk-mean()-X" 0.0810865342
"484" 1 "Laying" "tBodyAccJerk-mean()-Y" 0.0038382040088
"485" 1 "Laying" "tBodyAccJerk-mean()-Z" 0.010834236361
"486" 1 "Laying" "tBodyAccJerk-std()-X" -0.958482112
"487" 1 "Laying" "tBodyAccJerk-std()-Y" -0.9241492736
"488" 1 "Laying" "tBodyAccJerk-std()-Z" -0.9548551108
"489" 1 "Laying" "tBodyAccJerkMag-mean()" -0.9543962646
"490" 1 "Laying" "tBodyAccJerkMag-std()" -0.9282456284
"491" 1 "Laying" "tBodyAccMag-mean()" -0.8419291525
"492" 1 "Laying" "tBodyAccMag-std()" -0.79514486386
"493" 1 "Laying" "tBodyGyro-mean()-X" -0.016553093978
"494" 1 "Laying" "tBodyGyro-mean()-Y" -0.064486124088
"495" 1 "Laying" "tBodyGyro-mean()-Z" 0.14868943626
"496" 1 "Laying" "tBodyGyro-std()-X" -0.87354386782
"497" 1 "Laying" "tBodyGyro-std()-Y" -0.9510904402
"498" 1 "Laying" "tBodyGyro-std()-Z" -0.9082846626
"499" 1 "Laying" "tBodyGyroJerk-mean()-X" -0.107270949192
"500" 1 "Laying" "tBodyGyroJerk-mean()-Y" -0.04151728689
"501" 1 "Laying" "tBodyGyroJerk-mean()-Z" -0.0740501211
"502" 1 "Laying" "tBodyGyroJerk-std()-X" -0.9186085208
"503" 1 "Laying" "tBodyGyroJerk-std()-Y" -0.9679072436
"504" 1 "Laying" "tBodyGyroJerk-std()-Z" -0.9577901596
"505" 1 "Laying" "tBodyGyroJerkMag-mean()" -0.96346103
"506" 1 "Laying" "tBodyGyroJerkMag-std()" -0.9358409828
"507" 1 "Laying" "tBodyGyroMag-mean()" -0.874759548
"508" 1 "Laying" "tBodyGyroMag-std()" -0.81901016976
"509" 1 "Laying" "tGravityAcc-mean()-X" -0.24888179828
"510" 1 "Laying" "tGravityAcc-mean()-Y" 0.70554977346
"511" 1 "Laying" "tGravityAcc-mean()-Z" 0.4458177198
"512" 1 "Laying" "tGravityAcc-std()-X" -0.8968300184
"513" 1 "Laying" "tGravityAcc-std()-Y" -0.90772000676
"514" 1 "Laying" "tGravityAcc-std()-Z" -0.85236629022
"515" 1 "Laying" "tGravityAccMag-mean()" -0.8419291525
"516" 1 "Laying" "tGravityAccMag-std()" -0.79514486386
"517" 2 "Walking_Upstairs" "angle(tBodyAccJerkMean),gravityMean)" 0.00909111675462845
"518" 2 "Walking_Upstairs" "angle(tBodyAccMean,gravity)" 0.0480066103687898
"519" 2 "Walking_Upstairs" "angle(tBodyGyroJerkMean,gravityMean)" 0.01742604654862
"520" 2 "Walking_Upstairs" "angle(tBodyGyroMean,gravityMean)" -0.0681774403354565
"521" 2 "Walking_Upstairs" "angle(X,gravityMean)" -0.648639321549894
"522" 2 "Walking_Upstairs" "angle(Y,gravityMean)" 0.270156671099363
"523" 2 "Walking_Upstairs" "angle(Z,gravityMean)" 0.110009776699597
"524" 2 "Walking_Upstairs" "fBodyAcc-mean()-X" -0.311470643287898
"525" 2 "Walking_Upstairs" "fBodyAcc-mean()-Y" -0.163527702472505
"526" 2 "Walking_Upstairs" "fBodyAcc-mean()-Z" -0.403859087158599
"527" 2 "Walking_Upstairs" "fBodyAcc-meanFreq()-X" -0.425630505164119
"528" 2 "Walking_Upstairs" "fBodyAcc-meanFreq()-Y" -0.16177232182293
"529" 2 "Walking_Upstairs" "fBodyAcc-meanFreq()-Z" -0.232602796644524
"530" 2 "Walking_Upstairs" "fBodyAcc-std()-X" -0.265071335268684
"531" 2 "Walking_Upstairs" "fBodyAcc-std()-Y" -0.058797927424034
"532" 2 "Walking_Upstairs" "fBodyAcc-std()-Z" -0.239259921773609
"533" 2 "Walking_Upstairs" "fBodyAccJerk-mean()-X" -0.401066805742038
"534" 2 "Walking_Upstairs" "fBodyAccJerk-mean()-Y" -0.38710223800034
"535" 2 "Walking_Upstairs" "fBodyAccJerk-mean()-Z" -0.602911767919321
"536" 2 "Walking_Upstairs" "fBodyAccJerk-meanFreq()-X" -0.343759640562633
"537" 2 "Walking_Upstairs" "fBodyAccJerk-meanFreq()-Y" -0.456213357605096
"538" 2 "Walking_Upstairs" "fBodyAccJerk-meanFreq()-Z" -0.422737467091295
"539" 2 "Walking_Upstairs" "fBodyAccJerk-std()-X" -0.400132176654225
"540" 2 "Walking_Upstairs" "fBodyAccJerk-std()-Y" -0.382397128219958
"541" 2 "Walking_Upstairs" "fBodyAccJerk-std()-Z" -0.672740221974522
"542" 2 "Walking_Upstairs" "fBodyAccMag-mean()" -0.292081504854565
"543" 2 "Walking_Upstairs" "fBodyAccMag-meanFreq()" -0.0483207544237367
"544" 2 "Walking_Upstairs" "fBodyAccMag-std()" -0.39041721744586
"545" 2 "Walking_Upstairs" "fBodyBodyAccJerkMag-mean()" -0.355087381332696
"546" 2 "Walking_Upstairs" "fBodyBodyAccJerkMag-meanFreq()" 0.0260491445522505
"547" 2 "Walking_Upstairs" "fBodyBodyAccJerkMag-std()" -0.421213315287049
"548" 2 "Walking_Upstairs" "fBodyBodyGyroJerkMag-mean()" -0.666239280021231
"549" 2 "Walking_Upstairs" "fBodyBodyGyroJerkMag-meanFreq()" 0.101825133097049
"550" 2 "Walking_Upstairs" "fBodyBodyGyroJerkMag-std()" -0.706477443375796
"551" 2 "Walking_Upstairs" "fBodyBodyGyroMag-mean()" -0.495846446322718
"552" 2 "Walking_Upstairs" "fBodyBodyGyroMag-meanFreq()" -0.13814896750758
"553" 2 "Walking_Upstairs" "fBodyBodyGyroMag-std()" -0.460677679282378
"554" 2 "Walking_Upstairs" "fBodyGyro-mean()-X" -0.408927905006157
"555" 2 "Walking_Upstairs" "fBodyGyro-mean()-Y" -0.491062764201911
"556" 2 "Walking_Upstairs" "fBodyGyro-mean()-Z" -0.295292222497452
"557" 2 "Walking_Upstairs" "fBodyGyro-meanFreq()-X" -0.207810887871741
"558" 2 "Walking_Upstairs" "fBodyGyro-meanFreq()-Y" -0.324358718723355
"559" 2 "Walking_Upstairs" "fBodyGyro-meanFreq()-Z" -0.253253595736943
"560" 2 "Walking_Upstairs" "fBodyGyro-std()-X" -0.508328984061571
"561" 2 "Walking_Upstairs" "fBodyGyro-std()-Y" -0.352975477855626
"562" 2 "Walking_Upstairs" "fBodyGyro-std()-Z" -0.288298632743737
"563" 2 "Walking_Upstairs" "tBodyAcc-mean()-X" 0.263126445989384
"564" 2 "Walking_Upstairs" "tBodyAcc-mean()-Y" -0.0242744604190291
"565" 2 "Walking_Upstairs" "tBodyAcc-mean()-Z" -0.120798485155414
"566" 2 "Walking_Upstairs" "tBodyAcc-std()-X" -0.276529588909979
"567" 2 "Walking_Upstairs" "tBodyAcc-std()-Y" -0.0517638240820382
"568" 2 "Walking_Upstairs" "tBodyAcc-std()-Z" -0.255380107800849
"569" 2 "Walking_Upstairs" "tBodyAccJerk-mean()-X" 0.0734505822969214
"570" 2 "Walking_Upstairs" "tBodyAccJerk-mean()-Y" 0.00490440295949045
"571" 2 "Walking_Upstairs" "tBodyAccJerk-mean()-Z" -0.00709425056157112
"572" 2 "Walking_Upstairs" "tBodyAccJerk-std()-X" -0.372285856288747
"573" 2 "Walking_Upstairs" "tBodyAccJerk-std()-Y" -0.36356830989087
"574" 2 "Walking_Upstairs" "tBodyAccJerk-std()-Z" -0.638159602229299
"575" 2 "Walking_Upstairs" "tBodyAccJerkMag-mean()" -0.412947118942675
"576" 2 "Walking_Upstairs" "tBodyAccJerkMag-std()" -0.380950968793418
"577" 2 "Walking_Upstairs" "tBodyAccMag-mean()" -0.156596937200552
"578" 2 "Walking_Upstairs" "tBodyAccMag-std()" -0.282505793501648
"579" 2 "Walking_Upstairs" "tBodyGyro-mean()-X" -0.0252961131944798
"580" 2 "Walking_Upstairs" "tBodyGyro-mean()-Y" -0.0693319879901062
"581" 2 "Walking_Upstairs" "tBodyGyro-mean()-Z" 0.0844374813053079
"582" 2 "Walking_Upstairs" "tBodyGyro-std()-X" -0.4816437891862
"583" 2 "Walking_Upstairs" "tBodyGyro-std()-Y" -0.395856447426093
"584" 2 "Walking_Upstairs" "tBodyGyro-std()-Z" -0.234132446747091
"585" 2 "Walking_Upstairs" "tBodyGyroJerk-mean()-X" -0.104105469604607
"586" 2 "Walking_Upstairs" "tBodyGyroJerk-mean()-Y" -0.0370180926612527
"587" 2 "Walking_Upstairs" "tBodyGyroJerk-mean()-Z" -0.0539430325613588
"588" 2 "Walking_Upstairs" "tBodyGyroJerk-std()-X" -0.576962412908705
"589" 2 "Walking_Upstairs" "tBodyGyroJerk-std()-Y" -0.681691906666667
"590" 2 "Walking_Upstairs" "tBodyGyroJerk-std()-Z" -0.554141881365605
"591" 2 "Walking_Upstairs" "tBodyGyroJerkMag-mean()" -0.623815676008493
"592" 2 "Walking_Upstairs" "tBodyGyroJerkMag-std()" -0.67288561866242
"593" 2 "Walking_Upstairs" "tBodyGyroMag-mean()" -0.20735406242569
"594" 2 "Walking_Upstairs" "tBodyGyroMag-std()" -0.41269395604845
"595" 2 "Walking_Upstairs" "tGravityAcc-mean()-X" 0.880983929469214
"596" 2 "Walking_Upstairs" "tGravityAcc-mean()-Y" -0.268759574031847
"597" 2 "Walking_Upstairs" "tGravityAcc-mean()-Z" -0.123669693229008
"598" 2 "Walking_Upstairs" "tGravityAcc-std()-X" -0.95239939104034
"599" 2 "Walking_Upstairs" "tGravityAcc-std()-Y" -0.925912647367304
"600" 2 "Walking_Upstairs" "tGravityAcc-std()-Z" -0.906976117919321
"601" 2 "Walking_Upstairs" "tGravityAccMag-mean()" -0.156596937200552
"602" 2 "Walking_Upstairs" "tGravityAccMag-std()" -0.282505793501648
"603" 3 "Walking" "angle(tBodyAccJerkMean),gravityMean)" -0.0763020648793103
"604" 3 "Walking" "angle(tBodyAccMean,gravity)" 0.0527502832051724
"605" 3 "Walking" "angle(tBodyGyroJerkMean,gravityMean)" -0.0366892195344828
"606" 3 "Walking" "angle(tBodyGyroMean,gravityMean)" 0.0968438316206897
"607" 3 "Walking" "angle(X,gravityMean)" -0.722804013965517
"608" 3 "Walking" "angle(Y,gravityMean)" 0.262491889655172
"609" 3 "Walking" "angle(Z,gravityMean)" 0.117403280068966
"610" 3 "Walking" "fBodyAcc-mean()-X" -0.316614011689655
"611" 3 "Walking" "fBodyAcc-mean()-Y" -0.0813024353275862
"612" 3 "Walking" "fBodyAcc-mean()-Z" -0.412374074482759
"613" 3 "Walking" "fBodyAcc-meanFreq()-X" -0.246614196618966
"614" 3 "Walking" "fBodyAcc-meanFreq()-Y" 0.171743003017241
"615" 3 "Walking" "fBodyAcc-meanFreq()-Z" 0.0748536557377586
"616" 3 "Walking" "fBodyAcc-std()-X" -0.379276781206897
"617" 3 "Walking" "fBodyAcc-std()-Y" -0.124030832001724
"618" 3 "Walking" "fBodyAcc-std()-Z" -0.422998473965517
"619" 3 "Walking" "fBodyAccJerk-mean()-X" -0.304694442551724
"620" 3 "Walking" "fBodyAccJerk-mean()-Y" -0.140508590224138
"621" 3 "Walking" "fBodyAccJerk-mean()-Z" -0.514137255344828
"622" 3 "Walking" "fBodyAccJerk-meanFreq()-X" -0.216042668103448
"623" 3 "Walking" "fBodyAccJerk-meanFreq()-Y" -0.258667984862069
"624" 3 "Walking" "fBodyAccJerk-meanFreq()-Z" -0.346946648103448
"625" 3 "Walking" "fBodyAccJerk-std()-X" -0.296596633103448
"626" 3 "Walking" "fBodyAccJerk-std()-Y" -0.00561498755362069
"627" 3 "Walking" "fBodyAccJerk-std()-Z" -0.543529108103448
"628" 3 "Walking" "fBodyAccMag-mean()" -0.290031535172414
"629" 3 "Walking" "fBodyAccMag-meanFreq()" 0.113494312836207
"630" 3 "Walking" "fBodyAccMag-std()" -0.456373080862069
"631" 3 "Walking" "fBodyBodyAccJerkMag-mean()" -0.186764516965517
"632" 3 "Walking" "fBodyBodyAccJerkMag-meanFreq()" -0.11716398312069
"633" 3 "Walking" "fBodyBodyAccJerkMag-std()" -0.0898519904044828
"634" 3 "Walking" "fBodyBodyGyroJerkMag-mean()" -0.607751646034483
"635" 3 "Walking" "fBodyBodyGyroJerkMag-meanFreq()" 0.0457622957586207
"636" 3 "Walking" "fBodyBodyGyroJerkMag-std()" -0.549087007931034
"637" 3 "Walking" "fBodyBodyGyroMag-mean()" -0.569755772241379
"638" 3 "Walking" "fBodyBodyGyroMag-meanFreq()" 0.180946463034483
"639" 3 "Walking" "fBodyBodyGyroMag-std()" -0.632643292931034
"640" 3 "Walking" "fBodyGyro-mean()-X" -0.437845763793103
"641" 3 "Walking" "fBodyGyro-mean()-Y" -0.561526265344828
"642" 3 "Walking" "fBodyGyro-mean()-Z" -0.418126217413793
"643" 3 "Walking" "fBodyGyro-meanFreq()-X" 0.0337596901293103
"644" 3 "Walking" "fBodyGyro-meanFreq()-Y" -0.0379896505362069
"645" 3 "Walking" "fBodyGyro-meanFreq()-Z" -0.0445079738913793
"646" 3 "Walking" "fBodyGyro-std()-X" -0.615121369827586
"647" 3 "Walking" "fBodyGyro-std()-Y" -0.568888673448276
"648" 3 "Walking" "fBodyGyro-std()-Z" -0.545896388103448
"649" 3 "Walking" "tBodyAcc-mean()-X" 0.275567462068966
"650" 3 "Walking" "tBodyAcc-mean()-Y" -0.0171767844203448
"651" 3 "Walking" "tBodyAcc-mean()-Z" -0.112674859827586
"652" 3 "Walking" "tBodyAcc-std()-X" -0.360356726034483
"653" 3 "Walking" "tBodyAcc-std()-Y" -0.0699140652103448
"654" 3 "Walking" "tBodyAcc-std()-Z" -0.387411994310345
"655" 3 "Walking" "tBodyAccJerk-mean()-X" 0.0814745882660345
"656" 3 "Walking" "tBodyAccJerk-mean()-Y" 0.0100591485
"657" 3 "Walking" "tBodyAccJerk-mean()-Z" -0.00562264594827586
"658" 3 "Walking" "tBodyAccJerk-std()-X" -0.26867964387931
"659" 3 "Walking" "tBodyAccJerk-std()-Y" -0.0449619594258621
"660" 3 "Walking" "tBodyAccJerk-std()-Z" -0.52948611637931
"661" 3 "Walking" "tBodyAccJerkMag-mean()" -0.280009317413793
"662" 3 "Walking" "tBodyAccJerkMag-std()" -0.139916355325862
"663" 3 "Walking" "tBodyAccMag-mean()" -0.254690333275862
"664" 3 "Walking" "tBodyAccMag-std()" -0.328428936551724
"665" 3 "Walking" "tBodyGyro-mean()-X" -0.0256405192517241
"666" 3 "Walking" "tBodyGyro-mean()-Y" -0.0779150937413793
"667" 3 "Walking" "tBodyGyro-mean()-Z" 0.0813485942827586
"668" 3 "Walking" "tBodyGyro-std()-X" -0.571869560172414
"669" 3 "Walking" "tBodyGyro-std()-Y" -0.563793260172414
"670" 3 "Walking" "tBodyGyro-std()-Z" -0.476696411551724
"671" 3 "Walking" "tBodyGyroJerk-mean()-X" -0.0952398165017241
"672" 3 "Walking" "tBodyGyroJerk-mean()-Y" -0.0387874651724138
"673" 3 "Walking" "tBodyGyroJerk-mean()-Z" -0.0503616100815517
"674" 3 "Walking" "tBodyGyroJerk-std()-X" -0.385922986034483
"675" 3 "Walking" "tBodyGyroJerk-std()-Y" -0.639087984137931
"676" 3 "Walking" "tBodyGyroJerk-std()-Z" -0.536664080344828
"677" 3 "Walking" "tBodyGyroJerkMag-mean()" -0.566135217931034
"678" 3 "Walking" "tBodyGyroJerkMag-std()" -0.567371560862069
"679" 3 "Walking" "tBodyGyroMag-mean()" -0.466411754137931
"680" 3 "Walking" "tBodyGyroMag-std()" -0.561510683275862
"681" 3 "Walking" "tGravityAcc-mean()-X" 0.936506743275862
"682" 3 "Walking" "tGravityAcc-mean()-Y" -0.261986357931034
"683" 3 "Walking" "tGravityAcc-mean()-Z" -0.138107866258621
"684" 3 "Walking" "tGravityAcc-std()-X" -0.97777159137931
"685" 3 "Walking" "tGravityAcc-std()-Y" -0.962355639482759
"686" 3 "Walking" "tGravityAcc-std()-Z" -0.952091795
"687" 3 "Walking" "tGravityAccMag-mean()" -0.254690333275862
"688" 3 "Walking" "tGravityAccMag-std()" -0.328428936551724
"689" 3 "Walking_Upstairs" "angle(tBodyAccJerkMean),gravityMean)" 0.115176801183051
"690" 3 "Walking_Upstairs" "angle(tBodyAccMean,gravity)" 0.0134885571016949
"691" 3 "Walking_Upstairs" "angle(tBodyGyroJerkMean,gravityMean)" 0.0303992495084746
"692" 3 "Walking_Upstairs" "angle(tBodyGyroMean,gravityMean)" -0.263078223220339
"693" 3 "Walking_Upstairs" "angle(X,gravityMean)" -0.600971375423729
"694" 3 "Walking_Upstairs" "angle(Y,gravityMean)" 0.346985015762712
"695" 3 "Walking_Upstairs" "angle(Z,gravityMean)" 0.134293701288136
"696" 3 "Walking_Upstairs" "fBodyAcc-mean()-X" -0.392004211474576
"697" 3 "Walking_Upstairs" "fBodyAcc-mean()-Y" -0.0788094156644068
"698" 3 "Walking_Upstairs" "fBodyAcc-mean()-Z" -0.504494528474576
"699" 3 "Walking_Upstairs" "fBodyAcc-meanFreq()-X" -0.461249740508475
"700" 3 "Walking_Upstairs" "fBodyAcc-meanFreq()-Y" -0.100019162177966
"701" 3 "Walking_Upstairs" "fBodyAcc-meanFreq()-Z" -0.278895911347458
"702" 3 "Walking_Upstairs" "fBodyAcc-std()-X" -0.285333024050847
"703" 3 "Walking_Upstairs" "fBodyAcc-std()-Y" -0.00803987529661017
"704" 3 "Walking_Upstairs" "fBodyAcc-std()-Z" -0.350797226271186
"705" 3 "Walking_Upstairs" "fBodyAccJerk-mean()-X" -0.478434306271186
